P(Pa),H(J/mol),T(K),S(J/mol/K),V,,,,,,,,
17203030.3,62278.19628,833.9349114,116.6293871,1,,,,,,,,
17454545.45,62278.19628,834.867288,116.5211459,1,,,,,,,,
17706060.61,62278.19628,835.795289,116.4145786,1,,,,,,,,
17957575.76,62278.19628,836.7189452,116.3096369,1,,,,,,,,
18209090.91,62278.19628,837.6382869,116.2062745,1,,,,,,,,
18460606.06,62278.19628,838.5533445,116.1044468,1,,,,,,,,
18712121.21,62278.19628,839.4641476,116.0041113,1,,,,,,,,
18963636.36,62278.19628,840.3707258,115.9052271,1,,,,,,,,
19215151.52,62278.19628,841.2731083,115.8077548,1,,,,,,,,
19466666.67,62278.19628,842.1713239,115.7116568,1,,,,,,,,
19718181.82,62278.19628,843.0654012,115.6168967,1,,,,,,,,
19969696.97,62278.19628,843.9553684,115.5234397,1,,,,,,,,
20221212.12,62278.19628,844.8412536,115.4312523,1,,,,,,,,
20472727.27,62278.19628,845.7230844,115.340302,1,,,,,,,,
20724242.42,62278.19628,846.6008883,115.2505577,1,,,,,,,,
20975757.58,62278.19628,847.4746922,115.1619896,1,,,,,,,,
21227272.73,62278.19628,848.3445232,115.0745685,1,,,,,,,,
21478787.88,62278.19628,849.2104076,114.9882668,1,,,,,,,,
21730303.03,62278.19628,850.0723718,114.9030575,1,,,,,,,,
21981818.18,62278.19628,850.9304419,114.8189145,1,,,,,,,,
22233333.33,62278.19628,851.7846435,114.7358129,0,,,,,,,,
22484848.48,62278.19628,852.6350021,114.6537285,0,,,,,,,,
22736363.64,62278.19628,853.481543,114.5726377,0,,,,,,,,
22987878.79,62278.19628,854.3242912,114.4925181,0,,,,,,,,
23239393.94,62278.19628,855.1632713,114.4133476,0,,,,,,,,
23490909.09,62278.19628,855.9985079,114.3351052,0,,,,,,,,
23742424.24,62278.19628,856.8300251,114.2577704,0,,,,,,,,
23993939.39,62278.19628,857.657847,114.1813233,0,,,,,,,,
24245454.55,62278.19628,858.4819974,114.1057447,0,,,,,,,,
24496969.7,62278.19628,859.3024998,114.031016,0,,,,,,,,
24748484.85,62278.19628,860.1193774,113.9571192,0,,,,,,,,
25000000,62278.19628,860.9326533,113.8840368,0,,,,,,,,
100000,62927.15703,775.1422156,159.2846698,1,,,,,,,,
351515.1515,62927.15703,776.3826616,148.8484027,1,,,,,,,,
603030.303,62927.15703,777.6168184,144.3765308,1,,,,,,,,
854545.4545,62927.15703,778.8447193,141.493567,1,,,,,,,,
1106060.606,62927.15703,780.0663981,139.3639134,1,,,,,,,,
1357575.758,62927.15703,781.2818894,137.6756355,1,,,,,,,,
1609090.909,62927.15703,782.4912286,136.2776837,1,,,,,,,,
1860606.061,62927.15703,783.6944514,135.0853251,1,,,,,,,,
2112121.212,62927.15703,784.8915942,134.0462339,1,,,,,,,,
2363636.364,62927.15703,786.0826938,133.1258191,1,,,,,,,,
2615151.515,62927.15703,787.2677873,132.3000174,1,,,,,,,,
2866666.667,62927.15703,788.4469122,131.5514119,1,,,,,,,,
3118181.818,62927.15703,789.6201063,130.8669896,1,,,,,,,,
3369696.97,62927.15703,790.7874075,130.2367713,1,,,,,,,,
3621212.121,62927.15703,791.948854,129.6529364,1,,,,,,,,
3872727.273,62927.15703,793.1044841,129.1092417,1,,,,,,,,
4124242.424,62927.15703,794.2543361,128.6006242,1,,,,,,,,
4375757.576,62927.15703,795.3984487,128.1229209,1,,,,,,,,
4627272.727,62927.15703,796.5368601,127.6726674,1,,,,,,,,
4878787.879,62927.15703,797.669609,127.24695,1,,,,,,,,
5130303.03,62927.15703,798.7967337,126.8432947,1,,,,,,,,
5381818.182,62927.15703,799.9182728,126.4595832,1,,,,,,,,
5633333.333,62927.15703,801.0342645,126.0939874,1,,,,,,,,
5884848.485,62927.15703,802.1447471,125.7449191,1,,,,,,,,
6136363.636,62927.15703,803.2497587,125.4109897,1,,,,,,,,
6387878.788,62927.15703,804.3493372,125.0909779,1,,,,,,,,
6639393.939,62927.15703,805.4435207,124.7838041,1,,,,,,,,
6890909.091,62927.15703,806.5323466,124.4885092,1,,,,,,,,
7142424.242,62927.15703,807.6158525,124.2042373,1,,,,,,,,
7393939.394,62927.15703,808.6940756,123.9302215,1,,,,,,,,
7645454.545,62927.15703,809.7670531,123.6657718,1,,,,,,,,
7896969.697,62927.15703,810.8348217,123.4102653,1,,,,,,,,
8148484.848,62927.15703,811.8974182,123.1631379,1,,,,,,,,
8400000,62927.15703,812.9548788,122.9238767,1,,,,,,,,
8651515.152,62927.15703,814.0072398,122.6920144,1,,,,,,,,
8903030.303,62927.15703,815.054537,122.467124,1,,,,,,,,
9154545.455,62927.15703,816.096806,122.248814,1,,,,,,,,
9406060.606,62927.15703,817.1340822,122.036725,1,,,,,,,,
9657575.758,62927.15703,818.1664008,121.830526,1,,,,,,,,
9909090.909,62927.15703,819.1937964,121.6299113,1,,,,,,,,
10160606.06,62927.15703,820.2163036,121.4345987,1,,,,,,,,
10412121.21,62927.15703,821.2339568,121.2443264,1,,,,,,,,
10663636.36,62927.15703,822.2467898,121.0588514,1,,,,,,,,
10915151.52,62927.15703,823.2548363,120.8779477,1,,,,,,,,
11166666.67,62927.15703,824.2581298,120.701405,1,,,,,,,,
11418181.82,62927.15703,825.2567033,120.5290268,1,,,,,,,,
11669696.97,62927.15703,826.2505896,120.3606296,1,,,,,,,,
11921212.12,62927.15703,827.2398213,120.1960416,1,,,,,,,,
12172727.27,62927.15703,828.2244306,120.0351019,1,,,,,,,,
12424242.42,62927.15703,829.2044494,119.8776593,1,,,,,,,,
12675757.58,62927.15703,830.1799093,119.7235718,1,,,,,,,,
12927272.73,62927.15703,831.1508418,119.5727059,1,,,,,,,,
13178787.88,62927.15703,832.1172778,119.4249357,1,,,,,,,,
13430303.03,62927.15703,833.0792482,119.2801424,1,,,,,,,,
13681818.18,62927.15703,834.0367833,119.138214,1,,,,,,,,
13933333.33,62927.15703,834.9899135,118.9990445,1,,,,,,,,
14184848.48,62927.15703,835.9386686,118.8625337,1,,,,,,,,
14436363.64,62927.15703,836.8830781,118.7285866,1,,,,,,,,
14687878.79,62927.15703,837.8231715,118.5971132,1,,,,,,,,
14939393.94,62927.15703,838.7589779,118.4680282,1,,,,,,,,
15190909.09,62927.15703,839.6905259,118.3412502,1,,,,,,,,
15442424.24,62927.15703,840.617844,118.2167024,1,,,,,,,,
15693939.39,62927.15703,841.5409606,118.0943112,1,,,,,,,,
15945454.55,62927.15703,842.4599035,117.9740068,1,,,,,,,,
16196969.7,62927.15703,843.3747004,117.8557227,1,,,,,,,,
16448484.85,62927.15703,844.2853787,117.7393954,1,,,,,,,,
16700000,62927.15703,845.1919656,117.6249643,1,,,,,,,,
16951515.15,62927.15703,846.0944879,117.5123715,1,,,,,,,,
17203030.3,62927.15703,846.9929723,117.4015618,1,,,,,,,,
17454545.45,62927.15703,847.8874452,117.2924822,1,,,,,,,,
17706060.61,62927.15703,848.7779325,117.1850823,1,,,,,,,,
17957575.76,62927.15703,849.6644603,117.0793135,1,,,,,,,,
18209090.91,62927.15703,850.547054,116.9751295,1,,,,,,,,
18460606.06,62927.15703,851.4257391,116.8724858,1,,,,,,,,
18712121.21,62927.15703,852.3005406,116.7713396,1,,,,,,,,
18963636.36,62927.15703,853.1714835,116.67165,1,,,,,,,,
19215151.52,62927.15703,854.0385923,116.5733778,1,,,,,,,,
19466666.67,62927.15703,854.9018914,116.476485,1,,,,,,,,
19718181.82,62927.15703,855.7614051,116.3809355,1,,,,,,,,
19969696.97,62927.15703,856.6171572,116.2866941,1,,,,,,,,
20221212.12,62927.15703,857.4691714,116.1937274,1,,,,,,,,
20472727.27,62927.15703,858.3174713,116.1020029,1,,,,,,,,
20724242.42,62927.15703,859.1620801,116.0114895,1,,,,,,,,
20975757.58,62927.15703,860.0030207,115.9221571,1,,,,,,,,
21227272.73,62927.15703,860.8403161,115.8339768,1,,,,,,,,
21478787.88,62927.15703,861.6739888,115.7469206,1,,,,,,,,
21730303.03,62927.15703,862.5040613,115.6609617,1,,,,,,,,
21981818.18,62927.15703,863.3305556,115.5760739,1,,,,,,,,
22233333.33,62927.15703,864.1534939,115.4922323,0,,,,,,,,
22484848.48,62927.15703,864.9728978,115.4094124,0,,,,,,,,
22736363.64,62927.15703,865.7887889,115.3275909,0,,,,,,,,
22987878.79,62927.15703,866.6011887,115.2467451,0,,,,,,,,
23239393.94,62927.15703,867.4101182,115.1668531,0,,,,,,,,
23490909.09,62927.15703,868.2155985,115.0878936,0,,,,,,,,
23742424.24,62927.15703,869.0176504,115.0098462,0,,,,,,,,
23993939.39,62927.15703,869.8162944,114.9326909,0,,,,,,,,
24245454.55,62927.15703,870.6115511,114.8564086,0,,,,,,,,
24496969.7,62927.15703,871.4034405,114.7809805,0,,,,,,,,
24748484.85,62927.15703,872.1919829,114.7063887,0,,,,,,,,
25000000,62927.15703,872.977198,114.6326155,0,,,,,,,,
100000,63576.11777,791.9641028,160.1129219,1,,,,,,,,
351515.1515,63576.11777,793.1306701,149.6753848,1,,,,,,,,
603030.303,63576.11777,794.2917244,145.202253,1,,,,,,,,
854545.4545,63576.11777,795.4472933,142.3180392,1,,,,,,,,
1106060.606,63576.11777,796.5974048,140.1871456,1,,,,,,,,
1357575.758,63576.11777,797.7420874,138.4976374,1,,,,,,,,
1609090.909,63576.11777,798.8813701,137.098465,1,,,,,,,,
1860606.061,63576.11777,800.015282,135.9048953,1,,,,,,,,
2112121.212,63576.11777,801.1438529,134.8646025,1,,,,,,,,
2363636.364,63576.11777,802.2671126,133.9429955,1,,,,,,,,
2615151.515,63576.11777,803.3850911,133.1160107,1,,,,,,,,
2866666.667,63576.11777,804.497819,132.3662314,1,,,,,,,,
3118181.818,63576.11777,805.6053265,131.6806443,1,,,,,,,,
3369696.97,63576.11777,806.7076445,131.0492702,1,,,,,,,,
3621212.121,63576.11777,807.8048036,130.4642882,1,,,,,,,,
3872727.273,63576.11777,808.8968347,129.9194554,1,,,,,,,,
4124242.424,63576.11777,809.9837687,129.4097083,1,,,,,,,,
4375757.576,63576.11777,811.0656366,128.930884,1,,,,,,,,
4627272.727,63576.11777,812.1424693,128.479518,1,,,,,,,,
4878787.879,63576.11777,813.2142978,128.0526965,1,,,,,,,,
5130303.03,63576.11777,814.281153,127.6479455,1,,,,,,,,
5381818.182,63576.11777,815.3430658,127.2631464,1,,,,,,,,
5633333.333,63576.11777,816.4000672,126.8964711,1,,,,,,,,
5884848.485,63576.11777,817.4521878,126.5463314,1,,,,,,,,
6136363.636,63576.11777,818.4994583,126.2113385,1,,,,,,,,
6387878.788,63576.11777,819.5419093,125.8902711,1,,,,,,,,
6639393.939,63576.11777,820.5795714,125.5820494,1,,,,,,,,
6890909.091,63576.11777,821.6124748,125.2857144,1,,,,,,,,
7142424.242,63576.11777,822.6406499,125.0004099,1,,,,,,,,
7393939.394,63576.11777,823.6641266,124.7253691,1,,,,,,,,
7645454.545,63576.11777,824.682935,124.4599018,1,,,,,,,,
7896969.697,63576.11777,825.6971049,124.2033852,1,,,,,,,,
8148484.848,63576.11777,826.7066657,123.9552548,1,,,,,,,,
8400000,63576.11777,827.7116471,123.7149979,1,,,,,,,,
8651515.152,63576.11777,828.7120782,123.4821471,1,,,,,,,,
8903030.303,63576.11777,829.7079883,123.2562752,1,,,,,,,,
9154545.455,63576.11777,830.6994061,123.0369908,1,,,,,,,,
9406060.606,63576.11777,831.6863604,122.8239342,1,,,,,,,,
9657575.758,63576.11777,832.6688797,122.6167743,1,,,,,,,,
9909090.909,63576.11777,833.6469924,122.4152058,1,,,,,,,,
10160606.06,63576.11777,834.6207265,122.2189459,1,,,,,,,,
10412121.21,63576.11777,835.5901101,122.0277329,1,,,,,,,,
10663636.36,63576.11777,836.5551707,121.8413238,1,,,,,,,,
10915151.52,63576.11777,837.515936,121.6594926,1,,,,,,,,
11166666.67,63576.11777,838.4724332,121.4820287,1,,,,,,,,
11418181.82,63576.11777,839.4246894,121.3087357,1,,,,,,,,
11669696.97,63576.11777,840.3727315,121.13943,1,,,,,,,,
11921212.12,63576.11777,841.3165862,120.9739398,1,,,,,,,,
12172727.27,63576.11777,842.2562798,120.812104,1,,,,,,,,
12424242.42,63576.11777,843.1918387,120.6537714,1,,,,,,,,
12675757.58,63576.11777,844.1232888,120.4988001,1,,,,,,,,
12927272.73,63576.11777,845.050656,120.3470562,1,,,,,,,,
13178787.88,63576.11777,845.9739658,120.198414,1,,,,,,,,
13430303.03,63576.11777,846.8932436,120.0527545,1,,,,,,,,
13681818.18,63576.11777,847.8085146,119.9099658,1,,,,,,,,
13933333.33,63576.11777,848.7198038,119.7699417,1,,,,,,,,
14184848.48,63576.11777,849.6271358,119.6325821,1,,,,,,,,
14436363.64,63576.11777,850.5305353,119.4977917,1,,,,,,,,
14687878.79,63576.11777,851.4300264,119.3654807,1,,,,,,,,
14939393.94,63576.11777,852.3256335,119.2355635,1,,,,,,,,
15190909.09,63576.11777,853.2173802,119.1079589,1,,,,,,,,
15442424.24,63576.11777,854.1052904,118.9825898,1,,,,,,,,
15693939.39,63576.11777,854.9893874,118.8593828,1,,,,,,,,
15945454.55,63576.11777,855.8696947,118.7382679,1,,,,,,,,
16196969.7,63576.11777,856.7462353,118.6191785,1,,,,,,,,
16448484.85,63576.11777,857.619032,118.5020511,1,,,,,,,,
16700000,63576.11777,858.4881076,118.3868251,1,,,,,,,,
16951515.15,63576.11777,859.3534844,118.2734425,1,,,,,,,,
17203030.3,63576.11777,860.2151849,118.1618481,1,,,,,,,,
17454545.45,63576.11777,861.0732311,118.0519889,1,,,,,,,,
17706060.61,63576.11777,861.9276449,117.9438142,1,,,,,,,,
17957575.76,63576.11777,862.7784479,117.8372757,1,,,,,,,,
18209090.91,63576.11777,863.6256618,117.7323268,1,,,,,,,,
18460606.06,63576.11777,864.4693079,117.628923,1,,,,,,,,
18712121.21,63576.11777,865.3094072,117.5270215,1,,,,,,,,
18963636.36,63576.11777,866.1459808,117.4265815,1,,,,,,,,
19215151.52,63576.11777,866.9790493,117.3275634,1,,,,,,,,
19466666.67,63576.11777,867.8086335,117.2299295,1,,,,,,,,
19718181.82,63576.11777,868.6347538,117.1336434,1,,,,,,,,
19969696.97,63576.11777,869.4574303,117.0386701,1,,,,,,,,
20221212.12,63576.11777,870.2766832,116.9449759,1,,,,,,,,
20472727.27,63576.11777,871.0925323,116.8525285,1,,,,,,,,
20724242.42,63576.11777,871.9049974,116.7612966,1,,,,,,,,
20975757.58,63576.11777,872.7140979,116.6712502,1,,,,,,,,
21227272.73,63576.11777,873.5198534,116.5823602,1,,,,,,,,
21478787.88,63576.11777,874.322283,116.4945987,1,,,,,,,,
21730303.03,63576.11777,875.1214058,116.4079387,1,,,,,,,,
21981818.18,63576.11777,875.9172407,116.3223542,1,,,,,,,,
22233333.33,63576.11777,876.7098064,116.2378199,0,,,,,,,,
22484848.48,63576.11777,877.4991215,116.1543117,0,,,,,,,,
22736363.64,63576.11777,878.2852044,116.0718059,0,,,,,,,,
22987878.79,63576.11777,879.0680734,115.99028,0,,,,,,,,
23239393.94,63576.11777,879.8477466,115.9097119,0,,,,,,,,
23490909.09,63576.11777,880.624242,115.8300804,0,,,,,,,,
23742424.24,63576.11777,881.3975774,115.751365,0,,,,,,,,
23993939.39,63576.11777,882.1677704,115.6735457,0,,,,,,,,
24245454.55,63576.11777,882.9348386,115.5966033,0,,,,,,,,
24496969.7,63576.11777,883.6987994,115.520519,0,,,,,,,,
24748484.85,63576.11777,884.45967,115.4452748,0,,,,,,,,
25000000,63576.11777,885.2174675,115.3708531,0,,,,,,,,
100000,64225.07851,808.6974305,160.9238096,1,,,,,,,,
351515.1515,64225.07851,809.7964216,150.4851267,1,,,,,,,,
603030.303,64225.07851,810.8905609,146.0108574,1,,,,,,,,
854545.4545,64225.07851,811.9798713,143.1255145,1,,,,,,,,
1106060.606,64225.07851,813.064376,140.9935001,1,,,,,,,,
1357575.758,64225.07851,814.1440983,139.3028793,1,,,,,,,,
1609090.909,64225.07851,815.219062,137.9026024,1,,,,,,,,
1860606.061,64225.07851,816.289291,136.7079363,1,,,,,,,,
2112121.212,64225.07851,817.3548093,135.666555,1,,,,,,,,
2363636.364,64225.07851,818.4156414,134.7438674,1,,,,,,,,
2615151.515,64225.07851,819.4718117,133.9158099,1,,,,,,,,
2866666.667,64225.07851,820.5233448,133.1649655,1,,,,,,,,
3118181.818,64225.07851,821.5702654,132.4783209,1,,,,,,,,
3369696.97,64225.07851,822.6125984,131.845897,1,,,,,,,,
3621212.121,64225.07851,823.6503686,131.2598727,1,,,,,,,,
3872727.273,64225.07851,824.6836009,130.7140049,1,,,,,,,,
4124242.424,64225.07851,825.7123204,130.2032303,1,,,,,,,,
4375757.576,64225.07851,826.736552,129.7233857,1,,,,,,,,
4627272.727,64225.07851,827.7563207,129.2710066,1,,,,,,,,
4878787.879,64225.07851,828.7716516,128.8431791,1,,,,,,,,
5130303.03,64225.07851,829.7825696,128.4374292,1,,,,,,,,
5381818.182,64225.07851,830.7890996,128.0516381,1,,,,,,,,
5633333.333,64225.07851,831.7912667,127.6839779,1,,,,,,,,
5884848.485,64225.07851,832.7890955,127.33286,1,,,,,,,,
6136363.636,64225.07851,833.782611,126.9968957,1,,,,,,,,
6387878.788,64225.07851,834.7718379,126.6748636,1,,,,,,,,
6639393.939,64225.07851,835.7568008,126.365684,1,,,,,,,,
6890909.091,64225.07851,836.7375243,126.0683975,1,,,,,,,,
7142424.242,64225.07851,837.7140328,125.7821481,1,,,,,,,,
7393939.394,64225.07851,838.6863508,125.5061688,1,,,,,,,,
7645454.545,64225.07851,839.6545024,125.2397694,1,,,,,,,,
7896969.697,64225.07851,840.6185118,124.982327,1,,,,,,,,
8148484.848,64225.07851,841.5784031,124.7332771,1,,,,,,,,
8400000,64225.07851,842.5342002,124.492107,1,,,,,,,,
8651515.152,64225.07851,843.4859269,124.258349,1,,,,,,,,
8903030.303,64225.07851,844.4336068,124.031576,1,,,,,,,,
9154545.455,64225.07851,845.3772634,123.8113965,1,,,,,,,,
9406060.606,64225.07851,846.3169202,123.5974508,1,,,,,,,,
9657575.758,64225.07851,847.2526003,123.3894078,1,,,,,,,,
9909090.909,64225.07851,848.1843269,123.1869619,1,,,,,,,,
10160606.06,64225.07851,849.112123,122.9898305,1,,,,,,,,
10412121.21,64225.07851,850.0360114,122.7977517,1,,,,,,,,
10663636.36,64225.07851,850.9560146,122.6104824,1,,,,,,,,
10915151.52,64225.07851,851.8721553,122.4277967,1,,,,,,,,
11166666.67,64225.07851,852.7844558,122.2494839,1,,,,,,,,
11418181.82,64225.07851,853.6929383,122.0753475,1,,,,,,,,
11669696.97,64225.07851,854.5976249,121.9052039,1,,,,,,,,
11921212.12,64225.07851,855.4985374,121.7388812,1,,,,,,,,
12172727.27,64225.07851,856.3956976,121.5762182,1,,,,,,,,
12424242.42,64225.07851,857.2891271,121.4170638,1,,,,,,,,
12675757.58,64225.07851,858.1788473,121.2612758,1,,,,,,,,
12927272.73,64225.07851,859.0648795,121.1087206,1,,,,,,,,
13178787.88,64225.07851,859.9472448,120.9592722,1,,,,,,,,
13430303.03,64225.07851,860.8259642,120.8128117,1,,,,,,,,
13681818.18,64225.07851,861.7010584,120.669227,1,,,,,,,,
13933333.33,64225.07851,862.5725481,120.528412,1,,,,,,,,
14184848.48,64225.07851,863.4404538,120.3902663,1,,,,,,,,
14436363.64,64225.07851,864.3047959,120.2546949,1,,,,,,,,
14687878.79,64225.07851,865.1655944,120.1216077,1,,,,,,,,
14939393.94,64225.07851,866.0228695,119.9909192,1,,,,,,,,
15190909.09,64225.07851,866.8766409,119.8625481,1,,,,,,,,
15442424.24,64225.07851,867.7269284,119.7364172,1,,,,,,,,
15693939.39,64225.07851,868.5737516,119.6124531,1,,,,,,,,
15945454.55,64225.07851,869.4171299,119.4905859,1,,,,,,,,
16196969.7,64225.07851,870.2570824,119.3707487,1,,,,,,,,
16448484.85,64225.07851,871.0936284,119.2528782,1,,,,,,,,
16700000,64225.07851,871.9267867,119.1369136,1,,,,,,,,
16951515.15,64225.07851,872.7565762,119.0227969,1,,,,,,,,
17203030.3,64225.07851,873.5830155,118.9104729,1,,,,,,,,
17454545.45,64225.07851,874.4061232,118.7998885,1,,,,,,,,
17706060.61,64225.07851,875.2259176,118.690993,1,,,,,,,,
17957575.76,64225.07851,876.042417,118.583738,1,,,,,,,,
18209090.91,64225.07851,876.8556393,118.478077,1,,,,,,,,
18460606.06,64225.07851,877.6656026,118.3739653,1,,,,,,,,
18712121.21,64225.07851,878.4723246,118.2713602,1,,,,,,,,
18963636.36,64225.07851,879.2758231,118.1702207,1,,,,,,,,
19215151.52,64225.07851,880.0761155,118.0705074,1,,,,,,,,
19466666.67,64225.07851,880.8732191,117.9721824,1,,,,,,,,
19718181.82,64225.07851,881.6671513,117.8752092,1,,,,,,,,
19969696.97,64225.07851,882.4579292,117.7795529,1,,,,,,,,
20221212.12,64225.07851,883.2455697,117.6851798,1,,,,,,,,
20472727.27,64225.07851,884.0300898,117.5920574,1,,,,,,,,
20724242.42,64225.07851,884.811506,117.5001546,1,,,,,,,,
20975757.58,64225.07851,885.589835,117.409441,1,,,,,,,,
21227272.73,64225.07851,886.3650932,117.3198879,1,,,,,,,,
21478787.88,64225.07851,887.1372971,117.231467,1,,,,,,,,
21730303.03,64225.07851,887.9064627,117.1441516,1,,,,,,,,
21981818.18,64225.07851,888.6726062,117.0579153,1,,,,,,,,
22233333.33,64225.07851,889.4357435,116.9727331,0,,,,,,,,
22484848.48,64225.07851,890.1958905,116.8885807,0,,,,,,,,
22736363.64,64225.07851,890.9530629,116.8054344,0,,,,,,,,
22987878.79,64225.07851,891.7072763,116.7232716,0,,,,,,,,
23239393.94,64225.07851,892.4585461,116.6420704,0,,,,,,,,
23490909.09,64225.07851,893.2068878,116.5618093,0,,,,,,,,
23742424.24,64225.07851,893.9523165,116.4824679,0,,,,,,,,
23993939.39,64225.07851,894.6948475,116.4040261,0,,,,,,,,
24245454.55,64225.07851,895.4344957,116.3264648,0,,,,,,,,
24496969.7,64225.07851,896.1712761,116.2497651,0,,,,,,,,
24748484.85,64225.07851,896.9052034,116.1739089,0,,,,,,,,
25000000,64225.07851,897.6362923,116.0988787,0,,,,,,,,
100000,64874.03926,825.3428914,161.718132,1,,,,,,,,
351515.1515,64874.03926,826.3798997,151.2784122,1,,,,,,,,
603030.303,64874.03926,827.4126223,146.8031132,1,,,,,,,,
854545.4545,64874.03926,828.4410779,143.9167478,1,,,,,,,,
1106060.606,64874.03926,829.4652856,141.7837177,1,,,,,,,,
1357575.758,64874.03926,830.4852647,140.0920881,1,,,,,,,,
1609090.909,64874.03926,831.5010345,138.6908094,1,,,,,,,,
1860606.061,64874.03926,832.5126146,137.4951482,1,,,,,,,,
2112121.212,64874.03926,833.5200247,136.4527786,1,,,,,,,,
2363636.364,64874.03926,834.5232845,135.5291093,1,,,,,,,,
2615151.515,64874.03926,835.5224141,134.7000767,1,,,,,,,,
2866666.667,64874.03926,836.5174334,133.9482638,1,,,,,,,,
3118181.818,64874.03926,837.5083625,133.2606573,1,,,,,,,,
3369696.97,64874.03926,838.4952215,132.6272778,1,,,,,,,,
3621212.121,64874.03926,839.4780306,132.0403043,1,,,,,,,,
3872727.273,64874.03926,840.4568099,131.4934936,1,,,,,,,,
4124242.424,64874.03926,841.4315798,130.9817823,1,,,,,,,,
4375757.576,64874.03926,842.4023606,130.5010073,1,,,,,,,,
4627272.727,64874.03926,843.3691723,130.0477039,1,,,,,,,,
4878787.879,64874.03926,844.3320353,129.6189582,1,,,,,,,,
5130303.03,64874.03926,845.2909699,129.212296,1,,,,,,,,
5381818.182,64874.03926,846.2459962,128.8255987,1,,,,,,,,
5633333.333,64874.03926,847.1971344,128.4570381,1,,,,,,,,
5884848.485,64874.03926,848.1444046,128.1050258,1,,,,,,,,
6136363.636,64874.03926,849.087827,127.7681728,1,,,,,,,,
6387878.788,64874.03926,850.0274216,127.4452578,1,,,,,,,,
6639393.939,64874.03926,850.9632084,127.1352009,1,,,,,,,,
6890909.091,64874.03926,851.8952072,126.8370429,1,,,,,,,,
7142424.242,64874.03926,852.8234381,126.5499276,1,,,,,,,,
7393939.394,64874.03926,853.7479208,126.2730878,1,,,,,,,,
7645454.545,64874.03926,854.6686749,126.0058335,1,,,,,,,,
7896969.697,64874.03926,855.5857201,125.7475416,1,,,,,,,,
8148484.848,64874.03926,856.499076,125.4976476,1,,,,,,,,
8400000,64874.03926,857.4087621,125.2556387,1,,,,,,,,
8651515.152,64874.03926,858.3147977,125.0210473,1,,,,,,,,
8903030.303,64874.03926,859.2172021,124.7934461,1,,,,,,,,
